Time_Index,Demand_MW_z1,Demand_MW_z2,Demand_MW_z3,Demand_H2_z1,Demand_H2_z2,Demand_H2_z3
6747,102221,72656,25081,17408.259,8876.7789,2571.0762
6748,101765,74159,25212,17408.259,8876.7789,2571.0762
6749,104826,79024,26462,17408.259,8876.7789,2571.0762
6750,113582,88709,29718,17408.259,8876.7789,2571.0762
6751,123533,94921,33727,17408.259,8876.7789,2571.0762
6752,129737,95605,35877,17408.259,8876.7789,2571.0762
6753,132537,95783,36659,17408.259,8876.7789,2571.0762
6754,135511,95946,37190,17408.259,8876.7789,2571.0762
6755,138305,95405,37591,17408.259,8876.7789,2571.0762
6756,140296,94826,37693,17408.259,8876.7789,2571.0762
6757,141872,94451,37670,17408.259,8876.7789,2571.0762
6758,143167,93602,37632,17408.259,8876.7789,2571.0762
6759,144382,92763,37395,17408.259,8876.7789,2571.0762
6760,145092,92763,37432,17408.259,8876.7789,2571.0762
6761,145494,93238,37864,17408.259,8876.7789,2571.0762
6762,145303,95222,38893,17408.259,8876.7789,2571.0762
6763,146267,99024,40107,17408.259,8876.7789,2571.0762
6764,147961,98222,39762,17408.259,8876.7789,2571.0762
6765,144649,93989,37885,17408.259,8876.7789,2571.0762
6766,136142,87216,34889,17408.259,8876.7789,2571.0762
6767,125267,80506,31429,17408.259,8876.7789,2571.0762
6768,115184,75567,28574,17408.259,8876.7789,2571.0762
6769,107850,72696,26747,17408.259,8876.7789,2571.0762
6770,103250,70968,25538,17408.259,8876.7789,2571.0762
6771,100781,70537,25082,17408.259,8876.7789,2571.0762
6772,100175,71907,25137,17408.259,8876.7789,2571.0762
6773,103272,76780,26301,17408.259,8876.7789,2571.0762
6774,111860,86454,29493,17408.259,8876.7789,2571.0762
6775,121464,92836,33582,17408.259,8876.7789,2571.0762
6776,127022,93698,35917,17408.259,8876.7789,2571.0762
6777,129339,94222,36919,17408.259,8876.7789,2571.0762
6778,132445,94696,37527,17408.259,8876.7789,2571.0762
6779,135981,94630,37913,17408.259,8876.7789,2571.0762
6780,139143,94301,38088,17408.259,8876.7789,2571.0762
6781,141358,94099,38189,17408.259,8876.7789,2571.0762
6782,143229,93381,38153,17408.259,8876.7789,2571.0762
6783,145358,92749,37981,17408.259,8876.7789,2571.0762
6784,146907,92793,38049,17408.259,8876.7789,2571.0762
6785,146777,93371,38492,17408.259,8876.7789,2571.0762
6786,146570,95553,39554,17408.259,8876.7789,2571.0762
6787,146758,99626,40847,17408.259,8876.7789,2571.0762
6788,147411,98600,39935,17408.259,8876.7789,2571.0762
6789,143122,94265,37695,17408.259,8876.7789,2571.0762
6790,134562,87755,34787,17408.259,8876.7789,2571.0762
6791,123618,81239,31362,17408.259,8876.7789,2571.0762
6792,113621,76429,28476,17408.259,8876.7789,2571.0762
6793,105879,73765,26680,17408.259,8876.7789,2571.0762
6794,101185,72397,25646,17408.259,8876.7789,2571.0762
6795,99171,72480,25175,17408.259,8876.7789,2571.0762
6796,98812,74102,25288,17408.259,8876.7789,2571.0762
6797,102047,79530,26566,17408.259,8876.7789,2571.0762
6798,111164,89771,29826,17408.259,8876.7789,2571.0762
6799,121213,95811,33818,17408.259,8876.7789,2571.0762
6800,127005,96322,35827,17408.259,8876.7789,2571.0762
6801,129166,96123,36709,17408.259,8876.7789,2571.0762
6802,132004,95429,37060,17408.259,8876.7789,2571.0762
6803,134425,94391,37141,17408.259,8876.7789,2571.0762
6804,137150,93517,37048,17408.259,8876.7789,2571.0762
6805,139646,93157,36965,17408.259,8876.7789,2571.0762
6806,142361,92140,36846,17408.259,8876.7789,2571.0762
6807,145235,91281,36544,17408.259,8876.7789,2571.0762
6808,147035,91124,36552,17408.259,8876.7789,2571.0762
6809,147410,91458,36911,17408.259,8876.7789,2571.0762
6810,146006,93542,37959,17408.259,8876.7789,2571.0762
6811,145966,98405,39756,17408.259,8876.7789,2571.0762
6812,146709,97596,39425,17408.259,8876.7789,2571.0762
6813,142712,93402,37456,17408.259,8876.7789,2571.0762
6814,133928,87448,34750,17408.259,8876.7789,2571.0762
6815,123778,81700,31645,17408.259,8876.7789,2571.0762
6816,114061,76784,28774,17408.259,8876.7789,2571.0762
6817,106406,73921,26856,17408.259,8876.7789,2571.0762
6818,101204,72215,25846,17408.259,8876.7789,2571.0762
6819,98517,72195,25350,17408.259,8876.7789,2571.0762
6820,98033,73825,25432,17408.259,8876.7789,2571.0762
6821,100821,78284,26617,17408.259,8876.7789,2571.0762
6822,108790,87804,29760,17408.259,8876.7789,2571.0762
6823,118168,94031,33754,17408.259,8876.7789,2571.0762
6824,123983,94733,35950,17408.259,8876.7789,2571.0762
6825,126936,94620,36830,17408.259,8876.7789,2571.0762
6826,130866,94716,37444,17408.259,8876.7789,2571.0762
6827,134646,94097,37783,17408.259,8876.7789,2571.0762
6828,137747,93220,37708,17408.259,8876.7789,2571.0762
6829,140712,92393,37492,17408.259,8876.7789,2571.0762
6830,143425,91187,37224,17408.259,8876.7789,2571.0762
6831,146105,89631,36703,17408.259,8876.7789,2571.0762
6832,147483,89341,36458,17408.259,8876.7789,2571.0762
6833,147415,89429,36752,17408.259,8876.7789,2571.0762
6834,145385,90971,37799,17408.259,8876.7789,2571.0762
6835,143433,94226,39297,17408.259,8876.7789,2571.0762
6836,141772,93520,38805,17408.259,8876.7789,2571.0762
6837,136887,90770,37141,17408.259,8876.7789,2571.0762
6838,129911,86770,34987,17408.259,8876.7789,2571.0762
6839,121467,81313,32214,17408.259,8876.7789,2571.0762
6840,112824,76786,29648,17408.259,8876.7789,2571.0762
6841,105608,73889,27846,17408.259,8876.7789,2571.0762
6842,100400,72470,26796,17408.259,8876.7789,2571.0762
6843,97311,72496,26273,17408.259,8876.7789,2571.0762
6844,95659,72592,26141,17408.259,8876.7789,2571.0762
6845,96090,74617,26616,17408.259,8876.7789,2571.0762
6846,98715,78697,27887,17408.259,8876.7789,2571.0762
6847,102885,82900,29722,17408.259,8876.7789,2571.0762
6848,108327,86078,31781,17408.259,8876.7789,2571.0762
6849,114668,87368,33610,17408.259,8876.7789,2571.0762
6850,121512,86845,34386,17408.259,8876.7789,2571.0762
6851,126159,85508,34369,17408.259,8876.7789,2571.0762
6852,129812,83982,33960,17408.259,8876.7789,2571.0762
6853,132964,82538,33368,17408.259,8876.7789,2571.0762
6854,135430,80928,32836,17408.259,8876.7789,2571.0762
6855,137765,80150,32470,17408.259,8876.7789,2571.0762
6856,139552,80764,32616,17408.259,8876.7789,2571.0762
6857,139928,81837,33398,17408.259,8876.7789,2571.0762
6858,138280,85156,35122,17408.259,8876.7789,2571.0762
6859,137950,88623,36817,17408.259,8876.7789,2571.0762
6860,138117,87835,36267,17408.259,8876.7789,2571.0762
6861,134530,85251,34812,17408.259,8876.7789,2571.0762
6862,128505,81082,32992,17408.259,8876.7789,2571.0762
6863,120653,76242,30716,17408.259,8876.7789,2571.0762
6864,112462,72111,28506,17408.259,8876.7789,2571.0762
6865,105524,68948,26760,17408.259,8876.7789,2571.0762
6866,100348,67018,25572,17408.259,8876.7789,2571.0762
6867,97226,66077,24917,17408.259,8876.7789,2571.0762
6868,95497,66091,24597,17408.259,8876.7789,2571.0762
6869,95317,66910,24718,17408.259,8876.7789,2571.0762
6870,96872,69042,25434,17408.259,8876.7789,2571.0762
6871,100101,71380,26717,17408.259,8876.7789,2571.0762
6872,105322,74832,28589,17408.259,8876.7789,2571.0762
6873,112784,77566,30758,17408.259,8876.7789,2571.0762
6874,120134,79056,32369,17408.259,8876.7789,2571.0762
6875,125536,79766,33217,17408.259,8876.7789,2571.0762
6876,130092,80060,33620,17408.259,8876.7789,2571.0762
6877,134751,80015,33692,17408.259,8876.7789,2571.0762
6878,138510,79706,33507,17408.259,8876.7789,2571.0762
6879,140591,80104,33277,17408.259,8876.7789,2571.0762
6880,142001,81118,33397,17408.259,8876.7789,2571.0762
6881,142900,82810,34142,17408.259,8876.7789,2571.0762
6882,143287,86293,35794,17408.259,8876.7789,2571.0762
6883,144758,90311,37434,17408.259,8876.7789,2571.0762
6884,146489,89467,36935,17408.259,8876.7789,2571.0762
6885,142096,85135,35011,17408.259,8876.7789,2571.0762
6886,133671,80196,32458,17408.259,8876.7789,2571.0762
6887,123435,74632,29716,17408.259,8876.7789,2571.0762
6888,113612,70018,27371,17408.259,8876.7789,2571.0762
6889,106187,66957,25851,17408.259,8876.7789,2571.0762
6890,101138,65923,25096,17408.259,8876.7789,2571.0762
6891,98383,65410,24665,17408.259,8876.7789,2571.0762
6892,97603,66667,24850,17408.259,8876.7789,2571.0762
6893,100528,71487,26075,17408.259,8876.7789,2571.0762
6894,108816,80869,29386,17408.259,8876.7789,2571.0762
6895,119248,88034,33510,17408.259,8876.7789,2571.0762
6896,126264,90306,35702,17408.259,8876.7789,2571.0762
6897,130376,91946,36758,17408.259,8876.7789,2571.0762
6898,136013,93704,37750,17408.259,8876.7789,2571.0762
6899,141925,94650,38395,17408.259,8876.7789,2571.0762
6900,147226,95238,38660,17408.259,8876.7789,2571.0762
6901,151673,95317,38773,17408.259,8876.7789,2571.0762
6902,154885,94650,38796,17408.259,8876.7789,2571.0762
6903,156806,94421,38554,17408.259,8876.7789,2571.0762
6904,157681,94027,38605,17408.259,8876.7789,2571.0762
6905,157039,94667,39034,17408.259,8876.7789,2571.0762
6906,154827,97102,40019,17408.259,8876.7789,2571.0762
6907,154141,99261,40874,17408.259,8876.7789,2571.0762
6908,154008,97820,40068,17408.259,8876.7789,2571.0762
6909,147956,93071,38011,17408.259,8876.7789,2571.0762
6910,137818,86849,34998,17408.259,8876.7789,2571.0762
6911,125977,79916,31599,17408.259,8876.7789,2571.0762
6912,115006,74908,28764,17408.259,8876.7789,2571.0762
6913,106488,71581,26911,17408.259,8876.7789,2571.0762
6914,101182,69725,25724,17408.259,8876.7789,2571.0762
6915,98307,69378,25110,17408.259,8876.7789,2571.0762
6916,97685,70641,25106,17408.259,8876.7789,2571.0762
6917,100685,75594,26194,17408.259,8876.7789,2571.0762
6918,109682,85685,29320,17408.259,8876.7789,2571.0762
6919,120098,92322,33274,17408.259,8876.7789,2571.0762
6920,126100,93716,35409,17408.259,8876.7789,2571.0762
6921,128517,93529,36043,17408.259,8876.7789,2571.0762
6922,131256,93548,36521,17408.259,8876.7789,2571.0762
6923,134950,93631,36937,17408.259,8876.7789,2571.0762
6924,138215,93296,37055,17408.259,8876.7789,2571.0762
6925,141300,92947,36942,17408.259,8876.7789,2571.0762
6926,143816,92545,36898,17408.259,8876.7789,2571.0762
6927,145596,91978,36608,17408.259,8876.7789,2571.0762
6928,146492,91655,36527,17408.259,8876.7789,2571.0762
6929,146061,92112,36884,17408.259,8876.7789,2571.0762
6930,144380,94669,38159,17408.259,8876.7789,2571.0762
6931,144997,98702,39738,17408.259,8876.7789,2571.0762
6932,146910,97950,39457,17408.259,8876.7789,2571.0762
6933,141946,93496,37747,17408.259,8876.7789,2571.0762
6934,132273,87623,34875,17408.259,8876.7789,2571.0762
6935,122627,81500,31785,17408.259,8876.7789,2571.0762
6936,112645,76714,28984,17408.259,8876.7789,2571.0762
6937,104661,73206,27042,17408.259,8876.7789,2571.0762
6938,100046,71613,25915,17408.259,8876.7789,2571.0762
6939,97518,71244,25503,17408.259,8876.7789,2571.0762
6940,97285,72794,25623,17408.259,8876.7789,2571.0762
6941,100605,78205,26912,17408.259,8876.7789,2571.0762
6942,109665,88021,30269,17408.259,8876.7789,2571.0762
6943,119816,94438,34350,17408.259,8876.7789,2571.0762
6944,125765,94972,36335,17408.259,8876.7789,2571.0762
6945,127366,94540,36949,17408.259,8876.7789,2571.0762
6946,129686,94205,37092,17408.259,8876.7789,2571.0762
6947,132942,93684,37105,17408.259,8876.7789,2571.0762
6948,135192,93520,36975,17408.259,8876.7789,2571.0762
6949,136764,93430,36880,17408.259,8876.7789,2571.0762
6950,137911,93056,36706,17408.259,8876.7789,2571.0762
6951,138998,92493,36399,17408.259,8876.7789,2571.0762
6952,140014,92662,36386,17408.259,8876.7789,2571.0762
6953,140804,93326,36809,17408.259,8876.7789,2571.0762
6954,141659,96279,38322,17408.259,8876.7789,2571.0762
6955,143096,99274,39937,17408.259,8876.7789,2571.0762
6956,144029,97695,39124,17408.259,8876.7789,2571.0762
6957,139760,93012,37105,17408.259,8876.7789,2571.0762
6958,131294,86079,34244,17408.259,8876.7789,2571.0762
6959,120822,79548,30771,17408.259,8876.7789,2571.0762
6960,110979,74353,28086,17408.259,8876.7789,2571.0762
6961,103848,71311,26411,17408.259,8876.7789,2571.0762
6962,99747,69718,25439,17408.259,8876.7789,2571.0762
6963,97319,69265,25018,17408.259,8876.7789,2571.0762
6964,97040,70704,25147,17408.259,8876.7789,2571.0762
6965,100189,75811,26451,17408.259,8876.7789,2571.0762
6966,108813,85536,29745,17408.259,8876.7789,2571.0762
6967,119108,92010,33846,17408.259,8876.7789,2571.0762
6968,125240,92950,35903,17408.259,8876.7789,2571.0762
6969,127763,93372,36608,17408.259,8876.7789,2571.0762
6970,131549,93812,36983,17408.259,8876.7789,2571.0762
6971,135811,93750,37248,17408.259,8876.7789,2571.0762
6972,139991,93725,36500,17408.259,8876.7789,2571.0762
6973,143371,93799,36790,17408.259,8876.7789,2571.0762
6974,146556,93305,36680,17408.259,8876.7789,2571.0762
6975,148660,92556,37020,17408.259,8876.7789,2571.0762
6976,150153,92670,36171,17408.259,8876.7789,2571.0762
6977,150522,93624,37309,17408.259,8876.7789,2571.0762
6978,149325,96559,38618,17408.259,8876.7789,2571.0762
6979,149343,99434,39974,17408.259,8876.7789,2571.0762
6980,150028,97681,39173,17408.259,8876.7789,2571.0762
6981,145555,93164,37144,17408.259,8876.7789,2571.0762
6982,136585,86728,34390,17408.259,8876.7789,2571.0762
6983,125765,80083,31134,17408.259,8876.7789,2571.0762
6984,115034,75026,28394,17408.259,8876.7789,2571.0762
6985,106924,72586,26670,17408.259,8876.7789,2571.0762
6986,102108,70662,25682,17408.259,8876.7789,2571.0762
6987,99331,69963,25209,17408.259,8876.7789,2571.0762
6988,98763,71132,25282,17408.259,8876.7789,2571.0762
6989,101082,75348,26422,17408.259,8876.7789,2571.0762
6990,109257,84318,29550,17408.259,8876.7789,2571.0762
6991,118938,91758,33809,17408.259,8876.7789,2571.0762
6992,125689,94550,36334,17408.259,8876.7789,2571.0762
6993,128742,95479,37673,17408.259,8876.7789,2571.0762
6994,132904,96219,38438,17408.259,8876.7789,2571.0762
6995,136377,96300,38893,17408.259,8876.7789,2571.0762
6996,139338,95809,38949,17408.259,8876.7789,2571.0762
6997,141753,95627,38835,17408.259,8876.7789,2571.0762
6998,143458,94970,38666,17408.259,8876.7789,2571.0762
6999,144777,93949,38345,17408.259,8876.7789,2571.0762
7000,145373,93604,38280,17408.259,8876.7789,2571.0762
7001,144558,93433,38556,17408.259,8876.7789,2571.0762
7002,142322,94962,39537,17408.259,8876.7789,2571.0762
7003,141160,96372,40064,17408.259,8876.7789,2571.0762
7004,140314,94226,38719,17408.259,8876.7789,2571.0762
7005,135485,90240,36755,17408.259,8876.7789,2571.0762
7006,128975,84934,34418,17408.259,8876.7789,2571.0762
7007,121015,79080,31603,17408.259,8876.7789,2571.0762
7008,112514,73787,28820,17408.259,8876.7789,2571.0762
7009,105232,70413,26871,17408.259,8876.7789,2571.0762
7010,100456,68318,25786,17408.259,8876.7789,2571.0762
7011,97534,67187,25106,17408.259,8876.7789,2571.0762
7012,96290,67233,24830,17408.259,8876.7789,2571.0762
7013,96817,68686,25097,17408.259,8876.7789,2571.0762
7014,99627,72105,26169,17408.259,8876.7789,2571.0762
7015,103865,76083,28000,17408.259,8876.7789,2571.0762
7016,109591,79757,30146,17408.259,8876.7789,2571.0762
7017,115805,82807,32323,17408.259,8876.7789,2571.0762
7018,121168,84096,33820,17408.259,8876.7789,2571.0762
7019,124738,84104,34495,17408.259,8876.7789,2571.0762
7020,126810,83279,34650,17408.259,8876.7789,2571.0762
7021,128458,82457,34392,17408.259,8876.7789,2571.0762
7022,129691,81310,33942,17408.259,8876.7789,2571.0762
7023,131029,80635,33499,17408.259,8876.7789,2571.0762
7024,131632,80778,33352,17408.259,8876.7789,2571.0762
7025,132017,81396,33827,17408.259,8876.7789,2571.0762
7026,130664,84247,35238,17408.259,8876.7789,2571.0762
7027,130448,87739,36629,17408.259,8876.7789,2571.0762
7028,130582,86479,35694,17408.259,8876.7789,2571.0762
7029,126225,83526,34005,17408.259,8876.7789,2571.0762
7030,120251,79716,32091,17408.259,8876.7789,2571.0762
7031,112868,75137,29780,17408.259,8876.7789,2571.0762
7032,105381,71149,27501,17408.259,8876.7789,2571.0762
7033,99328,68412,25794,17408.259,8876.7789,2571.0762
7034,95194,66775,24648,17408.259,8876.7789,2571.0762
7035,92721,66060,23978,17408.259,8876.7789,2571.0762
7036,91763,66291,23677,17408.259,8876.7789,2571.0762
7037,92166,67680,23863,17408.259,8876.7789,2571.0762
7038,94541,70300,24625,17408.259,8876.7789,2571.0762
7039,98302,73518,25872,17408.259,8876.7789,2571.0762
7040,103983,76644,27556,17408.259,8876.7789,2571.0762
7041,110917,78818,29603,17408.259,8876.7789,2571.0762
7042,115757,79099,31004,17408.259,8876.7789,2571.0762
7043,117897,78879,31676,17408.259,8876.7789,2571.0762
7044,119169,78619,32071,17408.259,8876.7789,2571.0762
7045,121298,78049,32239,17408.259,8876.7789,2571.0762
7046,123332,77577,32181,17408.259,8876.7789,2571.0762
7047,125688,77580,32161,17408.259,8876.7789,2571.0762
7048,127896,78446,32515,17408.259,8876.7789,2571.0762
7049,129414,80239,33503,17408.259,8876.7789,2571.0762
7050,129882,84521,35380,17408.259,8876.7789,2571.0762
7051,131925,89200,37153,17408.259,8876.7789,2571.0762
7052,133818,88399,36267,17408.259,8876.7789,2571.0762
7053,129867,84661,34364,17408.259,8876.7789,2571.0762
7054,121758,80025,31884,17408.259,8876.7789,2571.0762
7055,112871,74913,29127,17408.259,8876.7789,2571.0762
7056,104060,71234,26761,17408.259,8876.7789,2571.0762
7057,97731,69178,25269,17408.259,8876.7789,2571.0762
7058,94242,68391,24558,17408.259,8876.7789,2571.0762
7059,92527,68584,24190,17408.259,8876.7789,2571.0762
7060,92860,70264,24380,17408.259,8876.7789,2571.0762
7061,96882,75688,25639,17408.259,8876.7789,2571.0762
7062,106316,86102,28938,17408.259,8876.7789,2571.0762
7063,117149,93104,33044,17408.259,8876.7789,2571.0762
7064,124143,94379,35043,17408.259,8876.7789,2571.0762
7065,126165,94402,35828,17408.259,8876.7789,2571.0762
7066,129065,94819,36482,17408.259,8876.7789,2571.0762
7067,131987,94276,36961,17408.259,8876.7789,2571.0762
7068,135034,94148,37125,17408.259,8876.7789,2571.0762
7069,137592,94258,37147,17408.259,8876.7789,2571.0762
7070,140188,93897,37145,17408.259,8876.7789,2571.0762
7071,142584,93402,36914,17408.259,8876.7789,2571.0762
7072,144336,93179,36800,17408.259,8876.7789,2571.0762
7073,144924,93973,37104,17408.259,8876.7789,2571.0762
7074,144239,96742,38449,17408.259,8876.7789,2571.0762
7075,145402,99280,39761,17408.259,8876.7789,2571.0762
7076,146753,97663,39110,17408.259,8876.7789,2571.0762
7077,141374,93018,37140,17408.259,8876.7789,2571.0762
7078,132115,86760,34213,17408.259,8876.7789,2571.0762
7079,121324,80035,31009,17408.259,8876.7789,2571.0762
7080,111236,74327,28217,17408.259,8876.7789,2571.0762
7081,103124,71405,26344,17408.259,8876.7789,2571.0762
7082,98259,69198,25243,17408.259,8876.7789,2571.0762
7083,95653,68581,24699,17408.259,8876.7789,2571.0762
7084,95481,69809,24853,17408.259,8876.7789,2571.0762
7085,98793,74266,26010,17408.259,8876.7789,2571.0762
